558.582,-194.718,0,0,0,-0.0367003,0.999326,0,3
559.604,-194.966,0,0,0,-0.0628721,0.998022,0,3
560.746,-195.338,0,0,0,-0.0728125,0.997346,0,3
561.954,-195.62,0,0,0,-0.0995352,0.995034,0,3
563.124,-195.966,0,0,0,-0.135741,0.990744,0,3
564.201,-196.343,0,0,0,-0.164395,0.986395,0,3
565.318,-196.789,0,0,0,-0.214661,0.976689,0,3
566.441,-197.389,0,0,0,-0.263105,0.964767,0,3
567.451,-198.061,0,0,0,-0.314902,0.949124,0,3
568.362,-198.865,0,0,0,-0.378111,0.92576,0,3
569.128,-199.776,0,0,0,-0.420949,0.907084,0,3
569.911,-200.745,0,0,0,-0.439992,0.898002,0,3
570.632,-201.777,0,0,0,-0.452616,0.891706,0,3
571.242,-202.587,0,0,0,-0.46964,0.882858,0,3
571.815,-203.65,0,0,0,-0.499731,0.866181,0,3
572.382,-204.802,0,0,0,-0.527092,0.849808,0,3
572.858,-205.93,0,0,0,-0.541597,0.840638,0,3
573.314,-207.131,0,0,0,-0.576891,0.816821,0,3
573.674,-208.351,0,0,0,-0.604514,0.796595,0,3
573.943,-209.577,0,0,0,-0.627761,0.778406,0,3
574.182,-210.859,0,0,0,-0.646988,0.7625,0,3
574.273,-211.983,0,0,0,-0.680377,0.732862,0,3
574.304,-213.111,0,0,0,-0.686895,0.726756,0,3
574.316,-214.18,0,0,0,-0.698834,0.715284,0,3
574.238,-215.269,0,0,0,-0.725629,0.688086,0,3
574.12,-216.37,0,0,0,-0.735316,0.677725,0,3
573.992,-217.428,0,0,0,-0.741724,0.670706,0,3
573.83,-218.685,0,0,0,-0.743482,0.668756,0,3
573.694,-219.693,0,0,0,-0.748035,0.66366,0,3
573.552,-220.833,0,0,0,-0.752538,0.658549,0,3
573.401,-222.013,0,0,0,-0.753588,0.657347,0,3
573.27,-223.019,0,0,0,-0.752434,0.658667,0,3
573.105,-224.08,0,0,0,-0.74407,0.668102,0,3
572.973,-225.229,0,0,0,-0.739472,0.673187,0,3
572.844,-226.422,0,0,0,-0.741216,0.671267,0,3
572.73,-227.477,0,0,0,-0.73581,0.677188,0,3
572.617,-228.484,0,0,0,-0.738646,0.674094,0,3
572.575,-229.514,0,0,0,-0.724731,0.689032,0,3
572.512,-230.68,0,0,0,-0.719673,0.694313,0,3
572.465,-231.788,0,0,0,-0.711789,0.702394,0,3
572.419,-232.843,0,0,0,-0.710682,0.703513,0,3
572.404,-233.896,0,0,0,-0.703234,0.710958,0,3
572.288,-234.943,0,0,0,-0.700285,0.713863,0,3
572.229,-235.998,0,0,0,-0.702798,0.711389,0,3
572.326,-237.139,0,0,0,-0.704704,0.709502,0,3
572.318,-238.167,0,0,0,-0.710153,0.704048,0,3
572.288,-239.188,0,0,0,-0.700804,0.713354,0,3
572.274,-240.249,0,0,0,-0.679278,0.733881,0,3
572.372,-241.283,0,0,0,-0.655085,0.755555,0,3
572.504,-242.425,0,0,0,-0.665106,0.746749,0,3
572.595,-243.811,0,0,0,-0.675346,0.737501,0,3
572.671,-244.872,0,0,0,-0.683087,0.730337,0,3
572.693,-245.983,0,0,0,-0.690999,0.722855,0,3
572.735,-247.052,0,0,0,-0.682346,0.731029,0,3
572.848,-248.323,0,0,0,-0.661463,0.749978,0,3
573.072,-249.495,0,0,0,-0.645543,0.763724,0,3
573.209,-250.632,0,0,0,-0.653755,0.756706,0,3
