561.44,-195.727,0,0,0,-0.0846951,0.996407,0,3
562.618,-195.99,0,0,0,-0.127745,0.991807,0,3
563.588,-196.333,0,0,0,-0.147062,0.989127,0,3
564.729,-196.745,0,0,0,-0.188249,0.982121,0,3
565.809,-197.283,0,0,0,-0.238252,0.971203,0,3
566.865,-197.921,0,0,0,-0.288332,0.95753,0,3
567.855,-198.654,0,0,0,-0.344264,0.938873,0,3
568.698,-199.567,0,0,0,-0.402021,0.91563,0,3
569.471,-200.547,0,0,0,-0.430121,0.902771,0,3
570.21,-201.553,0,0,0,-0.444289,0.895883,0,3
570.906,-202.616,0,0,0,-0.46465,0.885495,0,3
571.564,-203.684,0,0,0,-0.489192,0.872176,0,3
572.136,-204.729,0,0,0,-0.521941,0.852982,0,3
572.673,-205.829,0,0,0,-0.526901,0.849927,0,3
573.215,-206.914,0,0,0,-0.552241,0.833684,0,3
573.583,-208.1,0,0,0,-0.58626,0.810123,0,3
573.84,-209.299,0,0,0,-0.620629,0.784105,0,3
574.042,-210.498,0,0,0,-0.637233,0.770671,0,3
574.178,-211.607,0,0,0,-0.668189,0.743991,0,3
574.251,-212.737,0,0,0,-0.682003,0.731349,0,3
574.288,-213.785,0,0,0,-0.68565,0.727931,0,3
574.266,-214.789,0,0,0,-0.713171,0.70099,0,3
574.164,-216.112,0,0,0,-0.727102,0.68653,0,3
574.032,-217.151,0,0,0,-0.734586,0.678515,0,3
573.905,-218.254,0,0,0,-0.73464,0.678457,0,3
573.746,-219.377,0,0,0,-0.739437,0.673226,0,3
573.584,-220.374,0,0,0,-0.747573,0.66418,0,3
573.42,-221.387,0,0,0,-0.750633,0.66072,0,3
573.286,-222.584,0,0,0,-0.748951,0.662626,0,3
573.112,-223.696,0,0,0,-0.7463,0.66561,0,3
573.042,-224.7,0,0,0,-0.747023,0.664798,0,3
572.915,-225.724,0,0,0,-0.740396,0.672171,0,3
572.797,-226.845,0,0,0,-0.734839,0.678241,0,3
572.681,-227.854,0,0,0,-0.736398,0.676548,0,3
572.589,-228.859,0,0,0,-0.729076,0.684432,0,3
572.654,-229.863,0,0,0,-0.715999,0.698101,0,3
572.53,-230.886,0,0,0,-0.71832,0.695713,0,3
572.515,-231.911,0,0,0,-0.712413,0.70176,0,3
572.529,-233.106,0,0,0,-0.705024,0.709184,0,3
572.541,-234.285,0,0,0,-0.697864,0.71623,0,3
572.532,-235.309,0,0,0,-0.700469,0.713682,0,3
572.509,-236.419,0,0,0,-0.70496,0.709247,0,3
